,SECTOR,FECHA,media,Rad,Precip
1681,ALIMENTACION,2015-06-22,89.0,28.8,0.0
1682,TECNOLOGIA,2015-06-23,223.21951219512195,28.0,0.0
1683,SALUD,2015-06-23,125.74305555555556,28.0,0.0
1684,RESTAURACION,2015-06-23,55.666666666666664,28.0,0.0
1685,OTROS,2015-06-23,73.81818181818181,28.0,0.0
1686,OCIO Y TIEMPO LIBRE,2015-06-23,42.464285714285715,28.0,0.0
1687,MODA Y COMPLEMENTOS,2015-06-23,78.3609022556391,28.0,0.0
1688,HOGAR,2015-06-23,62.0,28.0,0.0
1689,BELLEZA,2015-06-23,55.59375,28.0,0.0
1690,AUTO,2015-06-23,106.4375,28.0,0.0
1691,ALIMENTACION,2015-06-23,138.25,28.0,0.0
1692,TECNOLOGIA,2015-06-24,44.0,25.2,0.0
1693,SALUD,2015-06-24,28.9,25.2,0.0
1694,RESTAURACION,2015-06-24,42.0625,25.2,0.0
1695,OTROS,2015-06-24,92.6,25.2,0.0
1696,OCIO Y TIEMPO LIBRE,2015-06-24,18.5,25.2,0.0
1697,MODA Y COMPLEMENTOS,2015-06-24,34.2,25.2,0.0
1698,HOGAR,2015-06-24,44.8,25.2,0.0
1699,BELLEZA,2015-06-24,140.0,25.2,0.0
1700,AUTO,2015-06-24,210.0,25.2,0.0
1701,ALIMENTACION,2015-06-24,34.0,25.2,0.0
1702,TECNOLOGIA,2015-06-25,160.375,28.3,0.0
1703,SALUD,2015-06-25,154.19230769230768,28.3,0.0
1704,RESTAURACION,2015-06-25,65.66666666666667,28.3,0.0
1705,OTROS,2015-06-25,72.72,28.3,0.0
1706,OCIO Y TIEMPO LIBRE,2015-06-25,68.82352941176471,28.3,0.0
1707,MODA Y COMPLEMENTOS,2015-06-25,84.76704545454545,28.3,0.0
1708,HOGAR,2015-06-25,280.3448275862069,28.3,0.0
1709,BELLEZA,2015-06-25,55.180952380952384,28.3,0.0
1710,AUTO,2015-06-25,232.12121212121212,28.3,0.0
1711,ALIMENTACION,2015-06-25,57.4,28.3,0.0
1712,TECNOLOGIA,2015-06-26,129.85454545454544,29.2,0.0
1713,SALUD,2015-06-26,128.21804511278197,29.2,0.0
1714,RESTAURACION,2015-06-26,64.45901639344262,29.2,0.0
1715,OTROS,2015-06-26,140.23076923076923,29.2,0.0
1716,OCIO Y TIEMPO LIBRE,2015-06-26,82.05555555555556,29.2,0.0
1717,MODA Y COMPLEMENTOS,2015-06-26,73.62992125984252,29.2,0.0
1718,HOGAR,2015-06-26,106.12820512820512,29.2,0.0
1719,BELLEZA,2015-06-26,61.73033707865169,29.2,0.0
1720,AUTO,2015-06-26,135.43478260869566,29.2,0.0
1721,ALIMENTACION,2015-06-26,104.0,29.2,0.0
1722,TECNOLOGIA,2015-06-27,166.60526315789474,29.4,0.0
1723,SALUD,2015-06-27,96.7843137254902,29.4,0.0
1724,RESTAURACION,2015-06-27,99.75806451612904,29.4,0.0
1725,OTROS,2015-06-27,64.23809523809524,29.4,0.0
1726,OCIO Y TIEMPO LIBRE,2015-06-27,102.54166666666667,29.4,0.0
1727,MODA Y COMPLEMENTOS,2015-06-27,79.25252525252525,29.4,0.0
1728,HOGAR,2015-06-27,98.78260869565217,29.4,0.0
1729,BELLEZA,2015-06-27,65.24137931034483,29.4,0.0
1730,AUTO,2015-06-27,180.6,29.4,0.0
1731,ALIMENTACION,2015-06-27,124.3076923076923,29.4,0.0
1732,TECNOLOGIA,2015-06-28,,29.3,0.0
1733,SALUD,2015-06-28,27.666666666666668,29.3,0.0
1734,RESTAURACION,2015-06-28,59.44155844155844,29.3,0.0
1735,OTROS,2015-06-28,175.77777777777777,29.3,0.0
1736,OCIO Y TIEMPO LIBRE,2015-06-28,100.0,29.3,0.0
1737,MODA Y COMPLEMENTOS,2015-06-28,40.333333333333336,29.3,0.0
1738,HOGAR,2015-06-28,25.0,29.3,0.0
1739,BELLEZA,2015-06-28,477.0,29.3,0.0
1740,ALIMENTACION,2015-06-28,24.0,29.3,0.0
1741,TECNOLOGIA,2015-06-29,171.8048780487805,29.2,0.0
1742,SALUD,2015-06-29,137.20915032679738,29.2,0.0
1743,RESTAURACION,2015-06-29,63.46153846153846,29.2,0.0
1744,OTROS,2015-06-29,66.66666666666667,29.2,0.0
1745,OCIO Y TIEMPO LIBRE,2015-06-29,67.2,29.2,0.0
1746,MODA Y COMPLEMENTOS,2015-06-29,110.3409090909091,29.2,0.0
1747,HOGAR,2015-06-29,151.31428571428572,29.2,0.0
1748,BELLEZA,2015-06-29,68.55681818181819,29.2,0.0
1749,AUTO,2015-06-29,153.89655172413794,29.2,0.0
1750,ALIMENTACION,2015-06-29,53.45454545454545,29.2,0.0
1751,TECNOLOGIA,2015-06-30,165.09615384615384,28.2,0.0
1752,SALUD,2015-06-30,124.1264367816092,28.2,0.0
1753,RESTAURACION,2015-06-30,47.54761904761905,28.2,0.0
1754,OTROS,2015-06-30,81.21739130434783,28.2,0.0
1755,OCIO Y TIEMPO LIBRE,2015-06-30,70.1470588235294,28.2,0.0
1756,MODA Y COMPLEMENTOS,2015-06-30,125.48920863309353,28.2,0.0
1757,HOGAR,2015-06-30,105.58064516129032,28.2,0.0
1758,BELLEZA,2015-06-30,58.32786885245902,28.2,0.0
1759,AUTO,2015-06-30,98.1,28.2,0.0
1760,ALIMENTACION,2015-06-30,57.92857142857143,28.2,0.0
1761,TECNOLOGIA,2015-07-01,185.1951219512195,26.9,0.0
1762,SALUD,2015-07-01,142.1,26.9,0.0
1763,RESTAURACION,2015-07-01,81.87755102040816,26.9,0.0
1764,OTROS,2015-07-01,48.588235294117645,26.9,0.0
1765,OCIO Y TIEMPO LIBRE,2015-07-01,197.57142857142858,26.9,0.0
1766,MODA Y COMPLEMENTOS,2015-07-01,119.64655172413794,26.9,0.0
1767,HOGAR,2015-07-01,91.41463414634147,26.9,0.0
1768,BELLEZA,2015-07-01,59.81395348837209,26.9,0.0
1769,AUTO,2015-07-01,159.53846153846155,26.9,0.0
1770,ALIMENTACION,2015-07-01,147.0,26.9,0.0
1771,TECNOLOGIA,2015-07-02,146.8,24.5,0.0
1772,SALUD,2015-07-02,118.25925925925925,24.5,0.0
1773,RESTAURACION,2015-07-02,40.395833333333336,24.5,0.0
1774,OTROS,2015-07-02,63.787234042553195,24.5,0.0
1775,OCIO Y TIEMPO LIBRE,2015-07-02,205.62,24.5,0.0
1776,MODA Y COMPLEMENTOS,2015-07-02,86.20143884892086,24.5,0.0
1777,HOGAR,2015-07-02,281.9583333333333,24.5,0.0
1778,BELLEZA,2015-07-02,57.56818181818182,24.5,0.0
1779,AUTO,2015-07-02,138.65217391304347,24.5,0.0
1780,ALIMENTACION,2015-07-02,205.7,24.5,0.0
1781,TECNOLOGIA,2015-07-03,103.55555555555556,26.7,0.0
1782,SALUD,2015-07-03,149.09022556390977,26.7,0.0
1783,RESTAURACION,2015-07-03,61.83606557377049,26.7,0.0
1784,OTROS,2015-07-03,52.82051282051282,26.7,0.0
1785,OCIO Y TIEMPO LIBRE,2015-07-03,108.0,26.7,0.0
1786,MODA Y COMPLEMENTOS,2015-07-03,101.4496644295302,26.7,0.0
1787,HOGAR,2015-07-03,123.0,26.7,0.0
1788,BELLEZA,2015-07-03,49.56435643564357,26.7,0.0
1789,AUTO,2015-07-03,118.5,26.7,0.0
1790,ALIMENTACION,2015-07-03,53.2,26.7,0.0
1791,TECNOLOGIA,2015-07-04,231.11111111111111,27.1,0.0
1792,SALUD,2015-07-04,91.56756756756756,27.1,0.0
1793,RESTAURACION,2015-07-04,72.69333333333333,27.1,0.0
1794,OTROS,2015-07-04,95.32142857142857,27.1,0.0
1795,OCIO Y TIEMPO LIBRE,2015-07-04,115.27272727272727,27.1,0.0
1796,MODA Y COMPLEMENTOS,2015-07-04,107.74,27.1,0.0
1797,HOGAR,2015-07-04,173.77777777777777,27.1,0.0
1798,BELLEZA,2015-07-04,68.9423076923077,27.1,0.0
1799,AUTO,2015-07-04,77.44444444444444,27.1,0.0
1800,ALIMENTACION,2015-07-04,43.875,27.1,0.0
1801,TECNOLOGIA,2015-07-05,318.25,27.5,0.0
1802,SALUD,2015-07-05,584.0,27.5,0.0
1803,RESTAURACION,2015-07-05,77.24193548387096,27.5,0.0
1804,OTROS,2015-07-05,35.2,27.5,0.0
1805,OCIO Y TIEMPO LIBRE,2015-07-05,46.5,27.5,0.0
1806,MODA Y COMPLEMENTOS,2015-07-05,44.422222222222224,27.5,0.0
1807,HOGAR,2015-07-05,35.0,27.5,0.0
1808,BELLEZA,2015-07-05,380.0,27.5,0.0
1809,AUTO,2015-07-05,,27.5,0.0
1810,ALIMENTACION,2015-07-05,38.857142857142854,27.5,0.0
1811,TECNOLOGIA,2015-07-06,199.8,28.4,0.0
1812,SALUD,2015-07-06,149.83802816901408,28.4,0.0
1813,RESTAURACION,2015-07-06,51.58536585365854,28.4,0.0
1814,OTROS,2015-07-06,49.61290322580645,28.4,0.0
1815,OCIO Y TIEMPO LIBRE,2015-07-06,143.83076923076922,28.4,0.0
1816,MODA Y COMPLEMENTOS,2015-07-06,83.41129032258064,28.4,0.0
1817,HOGAR,2015-07-06,102.76923076923077,28.4,0.0
1818,BELLEZA,2015-07-06,62.379746835443036,28.4,0.0
1819,AUTO,2015-07-06,143.0,28.4,0.0
1820,ALIMENTACION,2015-07-06,121.3125,28.4,0.0
1821,TECNOLOGIA,2015-07-07,102.80701754385964,28.1,0.0
1822,SALUD,2015-07-07,153.63829787234042,28.1,0.0
1823,RESTAURACION,2015-07-07,79.47619047619048,28.1,0.0
1824,OTROS,2015-07-07,59.34615384615385,28.1,0.0
1825,OCIO Y TIEMPO LIBRE,2015-07-07,185.36363636363637,28.1,0.0
1826,MODA Y COMPLEMENTOS,2015-07-07,81.11965811965813,28.1,0.0
1827,HOGAR,2015-07-07,75.07142857142857,28.1,0.0
1828,BELLEZA,2015-07-07,55.36842105263158,28.1,0.0
1829,AUTO,2015-07-07,217.55555555555554,28.1,0.0
1830,ALIMENTACION,2015-07-07,79.3,28.1,0.0
1831,TECNOLOGIA,2015-07-08,205.27692307692308,27.5,0.0
1832,SALUD,2015-07-08,144.52903225806452,27.5,0.0
1833,RESTAURACION,2015-07-08,67.4,27.5,0.0
1834,OTROS,2015-07-08,55.642857142857146,27.5,0.0
1835,OCIO Y TIEMPO LIBRE,2015-07-08,135.10714285714286,27.5,0.0
1836,MODA Y COMPLEMENTOS,2015-07-08,74.16901408450704,27.5,0.0
1837,HOGAR,2015-07-08,139.08333333333334,27.5,0.0
1838,BELLEZA,2015-07-08,49.02272727272727,27.5,0.0
1839,AUTO,2015-07-08,254.33333333333334,27.5,0.0
1840,ALIMENTACION,2015-07-08,40.3,27.5,0.0
1841,TECNOLOGIA,2015-07-09,118.4047619047619,26.8,0.0
1842,SALUD,2015-07-09,159.59171597633136,26.8,0.0
1843,RESTAURACION,2015-07-09,39.4054054054054,26.8,0.0
1844,OTROS,2015-07-09,92.51612903225806,26.8,0.0
1845,OCIO Y TIEMPO LIBRE,2015-07-09,171.01724137931035,26.8,0.0
1846,MODA Y COMPLEMENTOS,2015-07-09,76.97709923664122,26.8,0.0
1847,HOGAR,2015-07-09,128.97297297297297,26.8,0.0
1848,BELLEZA,2015-07-09,55.970588235294116,26.8,0.0
1849,AUTO,2015-07-09,220.10714285714286,26.8,0.0
1850,ALIMENTACION,2015-07-09,41.0,26.8,0.0
1851,TECNOLOGIA,2015-07-10,136.5593220338983,26.6,0.0
1852,SALUD,2015-07-10,143.13740458015266,26.6,0.0
1853,RESTAURACION,2015-07-10,59.53968253968254,26.6,0.0
1854,OTROS,2015-07-10,64.53333333333333,26.6,0.0
1855,OCIO Y TIEMPO LIBRE,2015-07-10,161.75,26.6,0.0
1856,MODA Y COMPLEMENTOS,2015-07-10,89.4779411764706,26.6,0.0
1857,HOGAR,2015-07-10,111.52272727272727,26.6,0.0
1858,BELLEZA,2015-07-10,52.08910891089109,26.6,0.0
1859,AUTO,2015-07-10,146.70967741935485,26.6,0.0
1860,ALIMENTACION,2015-07-10,59.0,26.6,0.0
1861,TECNOLOGIA,2015-07-11,160.62962962962962,27.7,0.0
1862,SALUD,2015-07-11,94.73333333333333,27.7,0.0
1863,RESTAURACION,2015-07-11,54.76470588235294,27.7,0.0
1864,OTROS,2015-07-11,61.44827586206897,27.7,0.0
1865,OCIO Y TIEMPO LIBRE,2015-07-11,122.96296296296296,27.7,0.0
1866,MODA Y COMPLEMENTOS,2015-07-11,76.85714285714286,27.7,0.0
1867,HOGAR,2015-07-11,89.38095238095238,27.7,0.0
1868,BELLEZA,2015-07-11,48.57142857142857,27.7,0.0
1869,AUTO,2015-07-11,174.42857142857142,27.7,0.0
1870,ALIMENTACION,2015-07-11,66.5,27.7,0.0
1871,TECNOLOGIA,2015-07-12,34.0,27.1,0.0
1872,SALUD,2015-07-12,37.0,27.1,0.0
1873,RESTAURACION,2015-07-12,64.70149253731343,27.1,0.0
1874,OTROS,2015-07-12,85.33333333333333,27.1,0.0
1875,OCIO Y TIEMPO LIBRE,2015-07-12,50.0,27.1,0.0
1876,MODA Y COMPLEMENTOS,2015-07-12,47.22222222222222,27.1,0.0
1877,HOGAR,2015-07-12,17.0,27.1,0.0
1878,BELLEZA,2015-07-12,,27.1,0.0
1879,ALIMENTACION,2015-07-12,51.25,27.1,0.0
1880,TECNOLOGIA,2015-07-13,216.8,27.2,0.0
1881,SALUD,2015-07-13,130.18,27.2,0.0
1882,RESTAURACION,2015-07-13,61.525,27.2,0.0
1883,OTROS,2015-07-13,71.89189189189189,27.2,0.0
1884,OCIO Y TIEMPO LIBRE,2015-07-13,191.11111111111111,27.2,0.0
1885,MODA Y COMPLEMENTOS,2015-07-13,71.2109375,27.2,0.0
1886,HOGAR,2015-07-13,98.0,27.2,0.0
1887,BELLEZA,2015-07-13,55.078947368421055,27.2,0.0
1888,AUTO,2015-07-13,142.03333333333333,27.2,0.0
1889,ALIMENTACION,2015-07-13,51.72727272727273,27.2,0.0
1890,TECNOLOGIA,2015-07-14,149.75806451612902,27.3,0.0
1891,SALUD,2015-07-14,163.31972789115648,27.3,0.0
1892,RESTAURACION,2015-07-14,53.18181818181818,27.3,0.0
1893,OTROS,2015-07-14,64.17142857142858,27.3,0.0
1894,OCIO Y TIEMPO LIBRE,2015-07-14,187.56896551724137,27.3,0.0
1895,MODA Y COMPLEMENTOS,2015-07-14,75.0923076923077,27.3,0.0
1896,HOGAR,2015-07-14,88.74418604651163,27.3,0.0
1897,BELLEZA,2015-07-14,68.5909090909091,27.3,0.0
1898,AUTO,2015-07-14,149.45454545454547,27.3,0.0
1899,ALIMENTACION,2015-07-14,40.22222222222222,27.3,0.0
1900,TECNOLOGIA,2015-07-15,153.76923076923077,27.6,0.0
1901,SALUD,2015-07-15,142.22972972972974,27.6,0.0
1902,RESTAURACION,2015-07-15,36.22641509433962,27.6,0.0
1903,OTROS,2015-07-15,63.0,27.6,0.0
1904,OCIO Y TIEMPO LIBRE,2015-07-15,186.42105263157896,27.6,0.0
1905,MODA Y COMPLEMENTOS,2015-07-15,78.59712230215827,27.6,0.0
1906,HOGAR,2015-07-15,147.41666666666666,27.6,0.0
1907,BELLEZA,2015-07-15,42.333333333333336,27.6,0.0
1908,AUTO,2015-07-15,155.875,27.6,0.0
1909,ALIMENTACION,2015-07-15,50.81818181818182,27.6,0.0
1910,TECNOLOGIA,2015-07-16,149.7843137254902,27.8,0.0
1911,SALUD,2015-07-16,127.03076923076924,27.8,0.0
1912,RESTAURACION,2015-07-16,79.56521739130434,27.8,0.0
1913,OTROS,2015-07-16,79.03125,27.8,0.0
1914,OCIO Y TIEMPO LIBRE,2015-07-16,213.95454545454547,27.8,0.0
1915,MODA Y COMPLEMENTOS,2015-07-16,94.1103448275862,27.8,0.0
1916,HOGAR,2015-07-16,171.2608695652174,27.8,0.0
1917,BELLEZA,2015-07-16,55.13333333333333,27.8,0.0
1918,AUTO,2015-07-16,141.07692307692307,27.8,0.0
1919,ALIMENTACION,2015-07-16,101.28571428571429,27.8,0.0
1920,TECNOLOGIA,2015-07-17,177.28571428571428,26.6,0.0
1921,SALUD,2015-07-17,151.52238805970148,26.6,0.0
1922,RESTAURACION,2015-07-17,38.12698412698413,26.6,0.0
1923,OTROS,2015-07-17,98.17647058823529,26.6,0.0
1924,OCIO Y TIEMPO LIBRE,2015-07-17,245.95,26.6,0.0
1925,MODA Y COMPLEMENTOS,2015-07-17,90.09677419354838,26.6,0.0
1926,HOGAR,2015-07-17,113.62068965517241,26.6,0.0
1927,BELLEZA,2015-07-17,106.75641025641026,26.6,0.0
1928,AUTO,2015-07-17,131.33333333333334,26.6,0.0
1929,ALIMENTACION,2015-07-17,81.6875,26.6,0.0
1930,TECNOLOGIA,2015-07-18,191.0,26.8,0.0
1931,SALUD,2015-07-18,162.53571428571428,26.8,0.0
1932,RESTAURACION,2015-07-18,54.31818181818182,26.8,0.0
1933,OTROS,2015-07-18,62.57142857142857,26.8,0.0
1934,OCIO Y TIEMPO LIBRE,2015-07-18,86.45454545454545,26.8,0.0
1935,MODA Y COMPLEMENTOS,2015-07-18,61.922330097087375,26.8,0.0
1936,HOGAR,2015-07-18,512.7826086956521,26.8,0.0
1937,BELLEZA,2015-07-18,55.26190476190476,26.8,0.0
1938,AUTO,2015-07-18,74.25,26.8,0.0
1939,ALIMENTACION,2015-07-18,171.33333333333334,26.8,0.0
1940,SALUD,2015-07-19,31.333333333333332,26.9,0.0
1941,RESTAURACION,2015-07-19,61.857142857142854,26.9,0.0
1942,OTROS,2015-07-19,14.0,26.9,0.0
1943,OCIO Y TIEMPO LIBRE,2015-07-19,85.0,26.9,0.0
1944,MODA Y COMPLEMENTOS,2015-07-19,43.8125,26.9,0.0
1945,HOGAR,2015-07-19,,26.9,0.0
1946,BELLEZA,2015-07-19,28.0,26.9,0.0
1947,ALIMENTACION,2015-07-19,42.0,26.9,0.0
1948,TECNOLOGIA,2015-07-20,154.85714285714286,27.1,0.0
1949,SALUD,2015-07-20,120.53757225433526,27.1,0.0
1950,RESTAURACION,2015-07-20,26.384615384615383,27.1,0.0
1951,OTROS,2015-07-20,80.76666666666667,27.1,0.0
1952,OCIO Y TIEMPO LIBRE,2015-07-20,234.25454545454545,27.1,0.0
1953,MODA Y COMPLEMENTOS,2015-07-20,101.74418604651163,27.1,0.0
1954,HOGAR,2015-07-20,104.09375,27.1,0.0
1955,BELLEZA,2015-07-20,51.91935483870968,27.1,0.0
1956,AUTO,2015-07-20,189.58333333333334,27.1,0.0
1957,ALIMENTACION,2015-07-20,94.91666666666667,27.1,0.0
1958,TECNOLOGIA,2015-07-21,263.72222222222223,26.9,0.0
1959,SALUD,2015-07-21,151.4551724137931,26.9,0.0
1960,RESTAURACION,2015-07-21,41.25,26.9,0.0
1961,OTROS,2015-07-21,41.31578947368421,26.9,0.0
1962,OCIO Y TIEMPO LIBRE,2015-07-21,193.14285714285714,26.9,0.0
1963,MODA Y COMPLEMENTOS,2015-07-21,88.67320261437908,26.9,0.0
1964,HOGAR,2015-07-21,103.21212121212122,26.9,0.0
1965,BELLEZA,2015-07-21,40.241379310344826,26.9,0.0
1966,AUTO,2015-07-21,142.375,26.9,0.0
1967,ALIMENTACION,2015-07-21,99.72727272727273,26.9,0.0
1968,TECNOLOGIA,2015-07-22,123.14285714285714,26.4,0.0
1969,SALUD,2015-07-22,150.0909090909091,26.4,0.0
1970,RESTAURACION,2015-07-22,41.98039215686274,26.4,0.0
1971,OTROS,2015-07-22,135.38095238095238,26.4,0.0
1972,OCIO Y TIEMPO LIBRE,2015-07-22,241.76470588235293,26.4,0.0
1973,MODA Y COMPLEMENTOS,2015-07-22,81.12307692307692,26.4,0.0
1974,HOGAR,2015-07-22,78.11538461538461,26.4,0.0
1975,BELLEZA,2015-07-22,60.028985507246375,26.4,0.0
1976,AUTO,2015-07-22,208.8148148148148,26.4,0.0
1977,ALIMENTACION,2015-07-22,61.25,26.4,0.0
1978,TECNOLOGIA,2015-07-23,144.51351351351352,26.5,0.0
1979,SALUD,2015-07-23,147.11111111111111,26.5,0.0
1980,RESTAURACION,2015-07-23,43.6875,26.5,0.0
1981,OTROS,2015-07-23,83.09375,26.5,0.0
1982,OCIO Y TIEMPO LIBRE,2015-07-23,207.83636363636364,26.5,0.0
1983,MODA Y COMPLEMENTOS,2015-07-23,80.45578231292517,26.5,0.0
1984,HOGAR,2015-07-23,78.47619047619048,26.5,0.0
1985,BELLEZA,2015-07-23,70.52054794520548,26.5,0.0
1986,AUTO,2015-07-23,319.0869565217391,26.5,0.0
1987,ALIMENTACION,2015-07-23,92.06666666666666,26.5,0.0
1988,TECNOLOGIA,2015-07-24,167.75,26.2,0.0
1989,SALUD,2015-07-24,131.00806451612902,26.2,0.0
1990,RESTAURACION,2015-07-24,47.261538461538464,26.2,0.0
1991,OTROS,2015-07-24,43.705882352941174,26.2,0.0
1992,OCIO Y TIEMPO LIBRE,2015-07-24,296.1029411764706,26.2,0.0
1993,MODA Y COMPLEMENTOS,2015-07-24,71.94782608695652,26.2,0.0
1994,HOGAR,2015-07-24,117.63333333333334,26.2,0.0
1995,BELLEZA,2015-07-24,69.7764705882353,26.2,0.0
1996,AUTO,2015-07-24,164.1,26.2,0.0
1997,ALIMENTACION,2015-07-24,136.26666666666668,26.2,0.0
1998,TECNOLOGIA,2015-07-25,132.27272727272728,27.2,0.0
1999,SALUD,2015-07-25,149.41666666666666,27.2,0.0
2000,RESTAURACION,2015-07-25,56.215384615384615,27.2,0.0
2001,OTROS,2015-07-25,48.291666666666664,27.2,0.0
2002,OCIO Y TIEMPO LIBRE,2015-07-25,79.81818181818181,27.2,0.0
2003,MODA Y COMPLEMENTOS,2015-07-25,85.56179775280899,27.2,0.0
2004,HOGAR,2015-07-25,65.84210526315789,27.2,0.0
2005,BELLEZA,2015-07-25,61.53333333333333,27.2,0.0
2006,AUTO,2015-07-25,47.714285714285715,27.2,0.0
2007,ALIMENTACION,2015-07-25,98.07142857142857,27.2,0.0
2008,TECNOLOGIA,2015-07-26,42.0,26.7,0.0
2009,SALUD,2015-07-26,43.0,26.7,0.0
2010,RESTAURACION,2015-07-26,39.91111111111111,26.7,0.0
2011,OTROS,2015-07-26,47.0,26.7,0.0
2012,OCIO Y TIEMPO LIBRE,2015-07-26,20.0,26.7,0.0
2013,MODA Y COMPLEMENTOS,2015-07-26,36.88461538461539,26.7,0.0
2014,HOGAR,2015-07-26,20.0,26.7,0.0
2015,BELLEZA,2015-07-26,,26.7,0.0
2016,ALIMENTACION,2015-07-26,45.0,26.7,0.0
2017,TECNOLOGIA,2015-07-27,207.6140350877193,26.7,0.0
2018,SALUD,2015-07-27,110.02816901408451,26.7,0.0
2019,RESTAURACION,2015-07-27,39.53846153846154,26.7,0.0
2020,OTROS,2015-07-27,65.82142857142857,26.7,0.0
2021,OCIO Y TIEMPO LIBRE,2015-07-27,123.0625,26.7,0.0
2022,MODA Y COMPLEMENTOS,2015-07-27,81.7516339869281,26.7,0.0
2023,HOGAR,2015-07-27,155.36111111111111,26.7,0.0
2024,BELLEZA,2015-07-27,71.94594594594595,26.7,0.0
2025,AUTO,2015-07-27,188.46666666666667,26.7,0.0
2026,ALIMENTACION,2015-07-27,62.8,26.7,0.0
2027,TECNOLOGIA,2015-07-28,148.56140350877192,25.9,0.0
2028,SALUD,2015-07-28,118.31884057971014,25.9,0.0
2029,RESTAURACION,2015-07-28,51.0,25.9,0.0
2030,OTROS,2015-07-28,61.3448275862069,25.9,0.0
2031,OCIO Y TIEMPO LIBRE,2015-07-28,119.53333333333333,25.9,0.0
2032,MODA Y COMPLEMENTOS,2015-07-28,67.5603448275862,25.9,0.0
2033,HOGAR,2015-07-28,130.4814814814815,25.9,0.0
2034,BELLEZA,2015-07-28,53.274193548387096,25.9,0.0
2035,AUTO,2015-07-28,179.56521739130434,25.9,0.0
2036,ALIMENTACION,2015-07-28,89.44444444444444,25.9,0.0
2037,TECNOLOGIA,2015-07-29,196.75,24.6,0.0
2038,SALUD,2015-07-29,135.6492537313433,24.6,0.0
2039,RESTAURACION,2015-07-29,69.75471698113208,24.6,0.0
2040,OTROS,2015-07-29,103.53333333333333,24.6,0.0
2041,OCIO Y TIEMPO LIBRE,2015-07-29,65.7741935483871,24.6,0.0
2042,MODA Y COMPLEMENTOS,2015-07-29,81.05960264900662,24.6,0.0
2043,HOGAR,2015-07-29,117.70270270270271,24.6,0.0
2044,BELLEZA,2015-07-29,47.40845070422535,24.6,0.0
2045,AUTO,2015-07-29,139.6551724137931,24.6,0.0
2046,ALIMENTACION,2015-07-29,80.28571428571429,24.6,0.0
2047,TECNOLOGIA,2015-07-30,98.82692307692308,25.9,0.0
2048,SALUD,2015-07-30,199.05806451612904,25.9,0.0
2049,RESTAURACION,2015-07-30,36.40384615384615,25.9,0.0
2050,OTROS,2015-07-30,67.48648648648648,25.9,0.0
2051,OCIO Y TIEMPO LIBRE,2015-07-30,132.27272727272728,25.9,0.0
2052,MODA Y COMPLEMENTOS,2015-07-30,64.27906976744185,25.9,0.0
2053,HOGAR,2015-07-30,201.42857142857142,25.9,0.0
2054,BELLEZA,2015-07-30,47.51282051282051,25.9,0.0
2055,AUTO,2015-07-30,161.3181818181818,25.9,0.0
2056,ALIMENTACION,2015-07-30,59.22222222222222,25.9,0.0
2057,TECNOLOGIA,2015-07-31,177.26530612244898,16.7,0.0
2058,SALUD,2015-07-31,107.07207207207207,16.7,0.0
2059,RESTAURACION,2015-07-31,72.28358208955224,16.7,0.0
2060,OTROS,2015-07-31,68.38636363636364,16.7,0.0
2061,OCIO Y TIEMPO LIBRE,2015-07-31,84.57894736842105,16.7,0.0
2062,MODA Y COMPLEMENTOS,2015-07-31,94.20833333333333,16.7,0.0
2063,HOGAR,2015-07-31,71.46666666666667,16.7,0.0
2064,BELLEZA,2015-07-31,56.30232558139535,16.7,0.0
2065,AUTO,2015-07-31,88.9,16.7,0.0
2066,ALIMENTACION,2015-07-31,54.7,16.7,0.0
2067,TECNOLOGIA,2015-08-01,204.375,26.3,0.0
2068,SALUD,2015-08-01,126.0909090909091,26.3,0.0
2069,RESTAURACION,2015-08-01,42.236111111111114,26.3,0.0
2070,OTROS,2015-08-01,54.55555555555556,26.3,0.0
2071,OCIO Y TIEMPO LIBRE,2015-08-01,114.61538461538461,26.3,0.0
2072,MODA Y COMPLEMENTOS,2015-08-01,80.67088607594937,26.3,0.0
2073,HOGAR,2015-08-01,95.7,26.3,0.0
2074,BELLEZA,2015-08-01,60.26829268292683,26.3,0.0
2075,AUTO,2015-08-01,140.08333333333334,26.3,0.0
2076,ALIMENTACION,2015-08-01,152.0,26.3,0.0
2077,SALUD,2015-08-02,15.0,25.5,0.0
2078,RESTAURACION,2015-08-02,73.359375,25.5,0.0
2079,OTROS,2015-08-02,32.333333333333336,25.5,0.0
2080,OCIO Y TIEMPO LIBRE,2015-08-02,,25.5,0.0
2081,MODA Y COMPLEMENTOS,2015-08-02,70.47058823529412,25.5,0.0
2082,HOGAR,2015-08-02,23.0,25.5,0.0
2083,BELLEZA,2015-08-02,64.0,25.5,0.0
2084,AUTO,2015-08-02,,25.5,0.0
2085,ALIMENTACION,2015-08-02,167.0,25.5,0.0
2086,TECNOLOGIA,2015-08-03,155.4264705882353,25.9,0.0
2087,SALUD,2015-08-03,112.6793893129771,25.9,0.0
2088,RESTAURACION,2015-08-03,73.3125,25.9,0.0
2089,OTROS,2015-08-03,66.66666666666667,25.9,0.0
2090,OCIO Y TIEMPO LIBRE,2015-08-03,150.05882352941177,25.9,0.0
2091,MODA Y COMPLEMENTOS,2015-08-03,85.62068965517241,25.9,0.0
2092,HOGAR,2015-08-03,140.61764705882354,25.9,0.0
